1	2	0	0	6282	6	0	0.661	0
1	2	0	0	4512	4	0	1.018	0
1	2	0	0	6552	6	0	0.627	0
1	2	0	0	5491	5	0	0.499	0
1	2	0	0	5174	5	0	0.813	0
1	2	0	0	5599	5	0	0.539	0
1	2	0	0	4046	4	0	0.812	0
1	2	0	0	4797	4	0	0.431	0
1	2	0	0	4258	4	1	0.642	0
1	2	0	0	4304	4	0	0.477	0
1	2	0	0	1776	1	1	0.534	0
1	2	0	0	5808	5	0	0.778	0
1	2	0	0	6035	6	0	0.49	0
1	2	0	0	5441	5	0	0.46	0
1	2	0	0	5301	5	0	0.48	0
1	2	0	0	3274	3	0	0.588	0
1	2	0	0	4031	4	0	0.707	0
1	2	0	0	6462	6	0	0.461	0
1	2	0	0	5633	5	0	0.51	0
1	2	0	0	4646	4	1	0.573	0
1	2	0	0	6066	6	0	0.379	0
1	2	0	0	6237	6	0	0.5	0
1	2	0	0	5296	5	0	0.49	0
1	2	0	0	5056	5	0	0.872	0
1	2	0	0	3380	3	1	0.661	0
1	2	0	0	3448	3	1	0.558	0
1	2	0	0	3496	3	1	0.705	0
1	2	0	0	2134	2	1	0.519	0
1	2	0	0	5638	5	0	0.573	0
1	2	0	0	2306	2	1	0.543	0
1	2	0	0	6608	6	1	1.273	0
1	2	0	0	6357	6	0	0.605	0
1	2	0	0	3040	3	1	0.739	0
1	2	0	0	1207	1	1	0.559	0
1	2	0	0	6134	6	0	0.544	0
1	2	0	0	5714	5	1	0.827	0
1	2	0	0	1692	1	1	0.659	0
1	2	0	0	1750	1	1	0.539	0
1	2	0	0	3398	3	1	0.705	0
1	2	0	0	2165	2	1	0.685	0
1	2	0	0	2708	2	1	0.451	0
1	2	0	0	1366	1	1	0.48	0
1	2	0	0	2262	2	1	0.499	0
1	2	0	0	6614	6	0	0.808	0
1	2	0	0	3244	3	1	0.641	0
1	2	0	0	4768	4	0	0.564	0
1	2	0	0	2559	2	1	0.789	0
1	2	0	0	5760	5	0	0.729	0
1	2	0	0	5107	5	0	0.666	0
1	2	0	0	5509	5	0	0.49	0
1	2	0	0	4026	4	0	0.785	0
1	2	0	0	1483	1	1	0.514	0
1	2	0	0	1212	1	1	0.49	0
1	2	0	0	3039	3	1	0.588	0
1	2	0	0	2079	2	1	0.529	0
1	2	0	0	3520	3	1	0.499	0
1	2	0	0	3023	3	1	0.49	0
1	2	0	0	4102	4	0	0.583	0
1	2	0	0	2424	2	1	0.808	0
1	2	0	0	6739	6	0	0.691	0
1	2	0	0	1624	1	1	0.632	0
1	2	0	0	4342	4	1	0.921	0
1	2	0	0	2260	2	0	0.605	0
1	2	0	0	4793	4	0	0.884	0
1	2	0	0	1485	1	1	0.582	0
1	2	0	0	2555	2	1	0.48	0
1	2	0	0	4313	4	1	0.451	0
1	2	0	0	6259	6	0	0.722	0
1	2	0	0	3133	3	0	1.282	0
1	2	0	0	6302	6	0	1.002	0
1	2	0	0	1769	1	1	0.543	0
1	2	0	0	1706	1	1	0.5	0
1	2	0	0	4164	4	0	0.67	0
1	2	0	0	2247	2	0	2.399	0
1	2	0	0	1054	1	1	0.595	0
1	2	0	0	1629	1	1	0.509	0
1	2	0	0	2648	2	1	0.686	0
1	2	0	0	3741	3	1	0.46	0
1	3	0	1	3694	3	1	0.949	0
1	3	0	1	2684	2	1	0.581	0
1	3	0	1	3452	3	1	0.852	0
1	3	0	1	4659	4	0	0.702	0
1	3	0	1	2519	2	1	0.671	0
1	3	0	1	1811	1	1	0.45	0
1	3	0	1	1746	1	1	0.48	0
1	3	0	1	1534	1	1	0.431	0
1	3	0	1	1713	1	1	0.431	0
1	3	0	1	1505	1	1	0.461	0
1	3	0	1	5371	5	0	0.495	0
1	3	0	1	6048	6	0	0.5	0
1	3	0	1	4301	4	0	0.665	0
1	3	0	1	6596	6	0	0.539	0
1	3	0	1	1137	1	1	0.534	0
1	3	0	1	6181	6	0	0.553	0
1	3	0	1	4702	4	0	0.725	0
1	3	0	1	6502	6	0	0.646	0
1	3	0	1	1415	1	1	0.455	0
1	3	0	1	3108	3	1	0.94	0
1	3	0	1	2722	2	1	0.444	0
1	3	0	1	5280	5	0	0.515	0
1	3	0	1	2455	2	1	0.406	0
1	3	0	1	2602	2	1	0.441	0
1	3	0	1	1636	1	1	0.46	0
1	3	0	1	6268	6	0	0.563	0
1	3	0	1	4088	4	0	0.559	0
1	3	0	1	2720	2	1	0.387	0
1	3	0	1	3041	3	1	0.539	0
1	3	0	1	1109	1	1	0.411	0
1	3	0	1	4614	4	0	0.603	0
1	3	0	1	3209	3	1	0.553	0
1	3	0	1	4243	4	0	0.573	0
1	3	0	1	2366	2	1	0.759	0
1	3	0	1	6719	6	0	0.732	0
1	3	0	1	6113	6	0	0.734	0
1	3	0	1	5833	5	0	0.822	0
1	3	0	1	1352	1	1	0.741	0
1	3	0	1	2154	2	1	0.539	0
1	3	0	1	3348	3	1	0.47	0
1	3	0	1	3093	3	1	0.421	0
1	3	0	1	3471	3	0	0.612	0
1	3	0	1	1438	1	1	0.524	0
1	3	0	1	4379	4	0	0.603	0
1	3	0	1	6062	6	0	0.528	0
1	3	0	1	2115	2	0	0.461	0
1	3	0	1	6264	6	0	0.734	0
1	3	0	1	6334	6	0	0.676	0
1	3	0	1	3205	3	1	0.533	0
1	3	0	1	5579	5	0	0.592	0
1	3	0	1	6377	6	0	0.411	0
1	3	0	1	5755	5	0	0.441	0
1	3	0	1	4380	4	0	0.441	0
1	3	0	1	4044	4	0	0.45	0
1	3	0	1	5068	5	0	0.441	0
1	3	0	1	5713	5	0	0.46	0
1	3	0	1	6474	6	1	0.798	0
1	3	0	1	5588	5	0	0.439	0
1	3	0	1	5457	5	0	0.44	0
1	3	0	1	3423	3	1	0.72	0
1	3	0	1	3054	3	1	0.607	0
1	3	0	1	2021	2	1	0.431	0
1	3	0	1	3006	3	1	0.48	0
1	3	0	1	1486	1	1	0.431	0
1	3	0	1	5503	5	0	0.544	0
1	3	0	1	6602	6	0	0.372	0
1	3	0	1	3044	3	1	0.69	0
1	3	0	1	4072	4	0	0.524	0
1	3	0	1	4320	4	0	0.49	0
1	3	0	1	3558	3	0	0.803	0
1	3	0	1	5531	5	0	0.541	0
1	3	0	1	3236	3	1	0.553	0
1	3	0	1	5705	5	0	0.632	0
1	3	0	1	3352	3	1	0.485	0
1	3	0	1	6421	6	0	0.769	0
1	3	0	1	6359	6	0	0.678	0
1	3	0	1	2558	2	1	0.515	0
1	3	0	1	4561	4	0	0.613	0
1	3	0	1	2702	2	1	0.554	0
1	3	0	1	5667	5	0	0.641	0
1	3	0	1	5451	5	0	0.451	0
1	3	0	1	1033	1	1	0.416	0
1	3	0	1	2248	2	1	0.451	0
1	3	0	1	5804	5	0	0.525	0
1	3	0	1	2626	2	1	0.436	0
1	3	0	1	6721	6	0	0.475	0
1	3	0	1	2438	2	1	0.397	0
1	3	0	1	4275	4	0	0.534	0
1	3	0	1	4608	4	0	0.656	0
1	3	0	1	2267	2	1	0.426	0
1	3	0	1	1284	1	1	0.431	0
1	3	0	1	5734	5	0	0.504	0
1	3	0	1	1399	1	1	0.446	0
1	3	0	1	1525	1	0	0.582	0
1	3	0	1	4687	4	0	1.929	0
1	3	0	1	4775	4	0	0.952	0
1	4	0	0	6021	6	0	0.758	0
1	4	0	0	2011	2	1	0.475	0
1	4	0	0	4174	4	0	0.524	0
1	4	0	0	5687	5	0	0.539	0
1	4	0	0	6249	6	0	0.744	0
1	4	0	0	2632	2	1	0.837	0
1	4	0	0	2076	2	1	0.578	0
1	4	0	0	2701	2	1	0.724	0
1	4	0	0	5812	5	0	0.651	0
1	4	0	0	3293	3	1	0.75	0
1	4	0	0	2359	2	1	0.568	0
1	4	0	0	5292	5	0	1.18	0
1	4	0	0	3131	3	1	0.642	0
1	4	0	0	6733	6	0	0.592	0
1	4	0	0	4527	4	0	0.666	0
1	4	0	0	1188	1	1	0.485	0
1	4	0	0	2712	2	1	0.528	0
1	4	0	0	5237	5	0	0.661	0
1	4	0	0	1541	1	1	0.466	0
1	4	0	0	5799	5	0	0.621	0
1	4	0	0	5082	5	0	0.52	0
1	4	0	0	3472	3	1	0.583	0
1	4	0	0	2358	2	1	0.539	0
1	4	0	0	3375	3	0	0.954	0
1	4	0	0	3575	3	0	0.63	0
1	4	0	0	3540	3	1	0.595	0
1	4	0	0	3695	3	1	0.577	0
1	4	0	0	6298	6	0	0.945	0
1	4	0	0	5706	5	0	0.568	0
1	4	0	0	1398	1	1	0.475	0
1	4	0	0	3317	3	1	0.646	0
1	4	0	0	1808	1	1	0.529	0
1	4	0	0	2748	2	1	0.784	0
1	4	0	0	4488	4	0	0.603	0
1	4	0	0	6593	6	0	0.675	0
1	4	0	0	6355	6	0	0.49	0
1	4	0	0	1108	1	1	0.455	0
1	4	0	0	2423	2	1	0.608	0
1	4	0	0	1710	1	1	0.538	0
1	4	0	0	6581	6	0	0.514	0
1	4	0	0	6146	6	0	0.952	0
1	4	0	0	2816	2	1	0.563	0
1	4	0	0	6734	6	0	0.778	0
1	4	0	0	1142	1	1	0.505	0
1	4	0	0	5652	5	0	0.73	0
1	4	0	0	3732	3	0	0.588	0
1	4	0	0	1019	1	1	0.536	0
1	4	0	0	2591	2	1	0.627	0
1	4	0	0	6568	6	0	0.563	0
1	4	0	0	4211	4	0	0.94	0
1	4	0	0	5309	5	0	0.47	0
1	4	0	0	3557	3	1	0.504	0
1	4	0	0	1146	1	1	0.519	0
1	4	0	0	6591	6	0	0.661	0
1	4	0	0	3714	3	1	0.73	0
1	4	0	0	4665	4	0	0.583	0
1	4	0	0	1056	1	1	0.416	0
1	4	0	0	2067	2	1	0.774	0
1	4	0	0	2163	2	0	0.504	0
1	4	0	0	4740	4	0	0.571	0
1	4	0	0	4564	4	0	0.568	0
1	4	0	0	3073	3	0	0.989	0
1	4	0	0	3186	3	1	0.742	0
1	4	0	0	6061	6	0	0.729	0
1	4	0	0	5658	5	0	0.539	0
1	4	0	0	4125	4	0	1.135	0
1	4	0	0	5330	5	0	0.519	0
1	4	0	0	1334	1	1	0.505	0
1	4	0	0	3029	3	1	0.46	0
1	4	0	0	4382	4	0	0.643	0
1	4	0	0	2180	2	1	0.446	0
1	4	0	0	5368	5	0	0.778	0
1	4	0	0	4377	4	0	0.646	0
1	4	0	0	1465	1	1	0.544	0
1	4	0	0	4435	4	1	0.656	0
1	4	0	0	4202	4	0	0.977	0
1	4	0	0	4504	4	0	1.116	0
1	4	0	0	5483	5	0	0.499	0
1	4	0	0	3628	3	1	0.887	0
1	4	0	0	5740	5	0	0.564	0
1	4	0	0	1689	1	1	0.495	0
1	4	0	0	6128	6	0	0.544	0
1	4	0	0	5093	5	0	0.949	0
1	4	0	0	1071	1	1	0.622	0
1	4	0	0	4130	4	0	0.73	0
1	4	0	0	6119	6	0	0.48	0
1	4	0	0	1493	1	1	0.446	0
1	4	0	0	3213	3	1	0.666	0
1	4	0	0	2709	2	1	0.578	0
1	4	0	0	4263	4	0	0.67	0
1	4	0	0	4658	4	0	0.607	0
1	4	0	0	2057	2	1	0.544	0
1	4	0	0	1376	1	0	0.465	0
1	4	0	0	5767	5	0	0.6	0
1	4	0	0	6429	6	0	0.49	0
1	4	0	0	6303	6	0	0.499	0
1	5	0	1	4452	4	0	0.621	0
1	5	0	1	1104	1	1	0.407	0
1	5	0	1	6456	6	0	0.445	0
1	5	0	1	4529	4	0	0.451	0
1	5	0	1	1523	1	1	0.416	0
1	5	0	1	4024	4	0	0.622	0
1	5	0	1	2128	2	1	0.407	0
1	5	0	1	1234	1	1	0.412	0
1	5	0	1	1329	1	1	0.411	0
1	5	0	1	6729	6	0	0.779	0
1	5	0	1	1684	1	1	0.507	0
1	5	0	1	5690	5	0	0.71	0
1	5	0	1	2490	2	1	0.592	0
1	5	0	1	4436	4	0	0.495	0
1	5	0	1	6197	6	0	0.607	0
1	5	0	1	1430	1	1	0.602	0
1	5	0	1	4337	4	0	0.553	0
1	5	0	1	2099	2	1	0.563	0
1	5	0	1	2575	2	1	0.559	0
1	5	0	1	5567	5	0	0.583	0
1	5	0	1	2730	2	1	0.475	0
1	5	0	1	3163	3	1	0.529	0
1	5	0	1	5657	5	0	0.573	0
1	5	0	1	1055	1	1	0.367	0
1	5	0	1	1287	1	1	0.431	0
1	5	0	1	5141	5	0	0.827	0
1	5	0	1	4242	4	0	0.629	0
1	5	0	1	6122	6	0	0.421	0
1	5	0	1	3127	3	1	0.475	0
1	5	0	1	5545	5	0	0.69	0
1	5	0	1	4532	4	0	0.529	0
1	5	0	1	2773	2	0	0.392	0
1	5	0	1	4009	4	0	1.096	0
1	5	0	1	3332	3	1	0.664	0
1	5	0	1	3492	3	1	0.93	0
1	5	0	1	1362	1	1	0.404	0
1	5	0	1	2828	2	1	0.558	0
1	5	0	1	4200	4	0	0.563	0
1	5	0	1	5111	5	0	0.5	0
1	5	0	1	6486	6	0	0.509	0
1	5	0	1	1770	1	1	0.495	0
1	5	0	1	5736	5	0	0.69	0
1	5	0	1	3250	3	1	0.485	0
1	5	0	1	1635	1	1	0.597	0
1	5	0	1	3283	3	1	0.51	0
1	5	0	1	1431	1	1	0.451	0
1	5	0	1	2662	2	1	0.431	0
1	5	0	1	4042	4	1	0.451	0
1	5	0	1	6425	6	0	0.622	0
1	5	0	1	3141	3	1	1.679	0
1	5	0	1	2407	2	1	0.737	0
1	5	0	1	6032	6	0	0.643	0
1	5	0	1	6069	6	0	0.47	0
1	5	0	1	3726	3	1	0.681	0
1	5	0	1	5814	5	0	0.583	0
1	5	0	1	6178	6	0	0.402	0
1	5	0	1	3585	3	1	0.69	0
1	5	0	1	6221	6	1	0.598	0
1	5	0	1	3028	3	0	0.533	0
1	5	0	1	3372	3	1	0.564	0
1	5	0	1	1368	1	1	0.451	0
1	5	0	1	1106	1	1	0.451	0
1	5	0	1	5790	5	0	0.592	0
1	5	0	1	3413	3	0	0.49	0
1	5	0	1	2849	2	1	0.503	0
1	5	0	1	4096	4	0	0.485	0
1	5	0	1	4422	4	0	0.413	0
1	5	0	1	2553	2	1	0.71	0
1	5	0	1	5653	5	0	0.426	0
1	5	0	1	5140	5	0	0.46	0
1	5	0	1	6217	6	0	0.501	0
1	5	0	1	2830	2	1	0.554	0
1	5	0	1	5600	5	0	0.388	0
1	5	0	1	2805	2	1	0.603	0
1	5	0	1	5376	5	0	0.455	0
1	5	0	1	5637	5	0	0.404	0
1	5	0	1	5811	5	0	0.392	0
1	5	0	1	1581	1	1	0.446	0
1	5	0	1	4361	4	0	0.445	0
1	5	0	1	3322	3	0	0.706	0
1	5	0	1	6550	6	0	1.215	0
1	5	0	1	3358	3	1	0.614	0
1	5	0	1	3147	3	0	0.485	0
1	5	0	1	6392	6	0	0.666	0
1	5	0	1	2681	2	0	0.528	0
1	5	0	1	4461	4	0	0.49	0
1	5	0	1	3397	3	1	1.092	0
1	5	0	1	4501	4	0	0.409	0
1	5	0	1	2510	2	1	0.7	0
1	5	0	1	6169	6	0	0.514	0
1	5	0	1	2769	2	1	1.209	0
1	5	0	1	4148	4	0	0.517	0
1	5	0	1	5182	5	0	0.49	0
1	5	0	1	6651	6	0	0.783	0
1	5	0	1	6081	6	0	0.433	0
1	5	0	1	1103	1	1	0.485	0
1	6	0	0	5583	5	0	0.954	0
1	6	0	0	1003	1	1	0.436	0
1	6	0	0	4812	4	0	0.679	0
1	6	0	0	1567	1	1	0.524	0
1	6	0	0	3517	3	1	0.911	0
1	6	0	0	3696	3	1	0.578	0
1	6	0	0	3045	3	1	0.489	0
1	6	0	0	4616	4	0	0.495	0
1	6	0	0	5783	5	0	0.656	0
1	6	0	0	4756	4	0	0.705	0
1	6	0	0	1455	1	1	0.494	0
1	6	0	0	1569	1	1	0.451	0
1	6	0	0	5100	5	0	0.7	0
1	6	0	0	3132	3	1	0.945	0
1	6	0	0	6566	6	0	0.592	0
1	6	0	0	2002	2	1	0.514	0
1	6	0	0	3615	3	1	1.009	0
1	6	0	0	6003	6	0	1.972	0
1	6	0	0	6641	6	0	0.558	0
1	6	0	0	2742	2	1	0.67	0
1	6	0	0	3058	3	1	1.058	0
1	6	0	0	3148	3	0	1.072	0
1	6	0	0	5085	5	0	0.835	0
1	6	0	0	4372	4	0	0.587	0
1	6	0	0	3494	3	1	0.612	0
1	6	0	0	1165	1	1	0.441	0
1	6	0	0	4761	4	0	0.624	0
1	6	0	0	6545	6	0	0.617	0
1	6	0	0	2259	2	1	0.456	0
1	6	0	0	4524	4	0	0.524	0
1	6	0	0	5096	5	0	0.842	0
1	6	0	0	6290	6	0	0.538	0
1	6	0	0	2033	2	1	1.347	0
1	6	0	0	2401	2	1	0.577	0
1	6	0	0	3206	3	0	0.651	0
1	6	0	0	5070	5	0	0.639	0
1	6	0	0	2471	2	1	0.564	0
1	6	0	0	3682	3	1	0.892	0
1	6	0	0	6338	6	1	0.549	0
1	6	0	0	5031	5	0	0.517	0
1	6	0	0	2365	2	1	0.494	0
1	6	0	0	4656	4	0	0.524	0
1	6	0	0	1245	1	1	0.475	0
1	6	0	0	5482	5	1	1.273	0
1	6	0	0	6678	6	0	0.526	0
1	6	0	0	4789	4	0	0.411	0
1	6	0	0	2670	2	1	0.582	0
1	6	0	0	4492	4	0	0.661	0
1	6	0	0	5846	5	1	0.642	0
1	6	0	0	1673	1	1	1.128	0
1	6	0	0	5003	5	0	0.612	0
1	6	0	0	6203	6	0	0.47	0
1	6	0	0	5785	5	0	0.549	0
1	6	0	0	2772	2	1	0.602	0
1	6	0	0	4078	4	0	0.798	0
1	6	0	0	4694	4	0	0.764	0
1	6	0	0	6052	6	0	0.489	0
1	6	0	0	2373	2	1	0.622	0
1	6	0	0	2447	2	1	0.744	0
1	6	0	0	6649	6	0	0.534	0
1	6	0	0	6329	6	0	0.529	0
1	6	0	0	1219	1	1	0.485	0
1	6	0	0	4641	4	0	0.847	0
1	6	0	0	2149	2	1	0.593	0
1	6	0	0	1344	1	1	0.578	0
1	6	0	0	1653	1	1	0.519	0
1	6	0	0	5186	5	0	0.553	0
1	6	0	0	1247	1	1	0.485	0
1	6	0	0	6547	6	0	0.553	0
1	6	0	0	1696	1	1	0.553	0
1	6	0	0	1196	1	1	0.617	0
1	6	0	0	2210	2	1	0.97	0
1	6	0	0	5672	5	0	0.535	0
1	6	0	0	4421	4	0	0.627	0
1	6	0	0	6532	6	0	0.489	0
1	6	0	0	3190	3	1	0.524	0
1	6	0	0	1494	1	1	0.51	0
1	6	0	0	3125	3	1	0.577	0
1	6	0	0	5349	5	0	0.603	0
1	6	0	0	5791	5	0	0.509	0
1	6	0	0	4734	4	0	0.499	0
1	6	0	0	6195	6	0	0.559	0
1	6	0	0	4738	4	0	0.49	0
1	6	0	0	2650	2	1	0.495	0
1	6	0	0	1396	1	1	0.46	0
1	6	0	0	3351	3	1	0.519	0
1	6	0	0	5402	5	0	0.544	0
1	6	0	0	3553	3	1	2.002	0
1	6	0	0	6382	6	0	0.573	0
1	6	0	0	3273	3	1	0.534	0
1	6	0	0	2682	2	1	0.597	0
1	6	0	0	4599	4	0	0.661	0
1	6	0	0	1787	1	1	0.524	0
1	6	0	0	6523	6	0	0.563	0
1	6	0	0	3350	3	1	0.485	0
1	6	0	0	2066	2	1	0.539	0
1	7	0	1	6736	6	0	0.71	0
1	7	0	1	5051	5	0	0.392	0
1	7	0	1	3362	3	1	0.436	0
1	7	0	1	5613	5	1	0.744	0
1	7	0	1	5374	5	0	0.593	0
1	7	0	1	6716	6	0	0.636	0
1	7	0	1	4034	4	0	0.451	0
1	7	0	1	5023	5	0	0.44	0
1	7	0	1	1274	1	1	0.436	0
1	7	0	1	1394	1	1	0.392	0
1	7	0	1	2429	2	1	0.597	0
1	7	0	1	6091	6	1	0.627	0
1	7	0	1	6078	6	1	0.412	0
1	7	0	1	2201	2	1	0.755	0
1	7	0	1	4632	4	0	0.487	0
1	7	0	1	1568	1	1	0.494	0
1	7	0	1	1132	1	1	0.47	0
1	7	0	1	2352	2	1	0.852	0
1	7	0	1	2750	2	1	0.561	0
1	7	0	1	3439	3	1	0.49	0
1	7	0	1	1159	1	1	0.421	0
1	7	0	1	3162	3	1	0.431	0
1	7	0	1	6518	6	0	0.514	0
1	7	0	1	5851	5	0	0.606	0
1	7	0	1	2108	2	1	0.416	0
1	7	0	1	1157	1	1	0.451	0
1	7	0	1	6740	6	0	0.495	0
1	7	0	1	4510	4	0	0.548	0
1	7	0	1	5181	5	1	0.455	0
1	7	0	1	3513	3	0	0.417	0
1	7	0	1	2703	2	1	0.524	0
1	7	0	1	5466	5	0	0.534	0
1	7	0	1	6170	6	0	0.529	0
1	7	0	1	3219	3	1	0.495	0
1	7	0	1	3229	3	1	0.569	0
1	7	0	1	4763	4	0	0.789	0
1	7	0	1	2078	2	1	1.153	0
1	7	0	1	5568	5	0	0.507	0
1	7	0	1	4511	4	0	0.46	0
1	7	0	1	4100	4	0	0.411	0
1	7	0	1	3314	3	1	0.446	0
1	7	0	1	4598	4	0	0.485	0
1	7	0	1	2576	2	1	0.553	0
1	7	0	1	2404	2	1	0.47	0
1	7	0	1	6519	6	0	0.524	0
1	7	0	1	6590	6	0	0.607	0
1	7	0	1	6193	6	0	0.431	0
1	7	0	1	5281	5	0	0.822	0
1	7	0	1	3300	3	0	0.453	0
1	7	0	1	6292	6	0	0.685	0
1	7	0	1	3654	3	0	0.842	0
1	7	0	1	1374	1	1	0.488	0
1	7	0	1	2356	2	1	0.559	0
1	7	0	1	5469	5	0	0.514	0
1	7	0	1	5839	5	0	0.441	0
1	7	0	1	1447	1	1	0.456	0
1	7	0	1	1714	1	1	0.421	0
1	7	0	1	3436	3	1	0.735	0
1	7	0	1	4547	4	0	1.484	0
